year,rank,title,distributor,rental_usd,rental_display,film_wikipedia_url,source_page_url,source_table,poster_lookup_status,poster_wikipedia_page_title,poster_wikipedia_file,poster_image_url,poster_thumbnail_url,poster_source_page_url,poster_file_page_url,local_poster_path,last_updated,metadata_status,metadata_error,metadata_last_updated,wikipedia_page_title,wikipedia_display_title,wikipedia_url,director,producer,writer,based_on,starring,music_by,cinematography,editing,studio,release_date,runtime,country,language,budget,box_office,imdb_rating,imdb_rating_count,imdb_url,rotten_tomatoes_score,rotten_tomatoes_review_count,rotten_tomatoes_average_rating,rottentomatoes_url,wikipedia_tags
1958,1,The Bridge on the River Kwai,Columbia Pictures,15000000,"$15,000,000",https://en.wikipedia.org/wiki/The_Bridge_on_the_River_Kwai,https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,The Bridge on the River Kwai,The Bridge on the River Kwai (1958 US poster - Style A).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/The_Bridge_on_the_River_Kwai_%281958_US_poster_-_Style_A%29.jpg/250px-The_Bridge_on_the_River_Kwai_%281958_US_poster_-_Style_A%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/The_Bridge_on_the_River_Kwai_%281958_US_poster_-_Style_A%29.jpg/250px-The_Bridge_on_the_River_Kwai_%281958_US_poster_-_Style_A%29.jpg,https://en.wikipedia.org/wiki/The_Bridge_on_the_River_Kwai,https://en.wikipedia.org/wiki/File:The_Bridge_on_the_River_Kwai_%281958_US_poster_-_Style_A%29.jpg,covers/1958_1_the_bridge_on_the_river_kwai.jpg,2026-05-21T13:55:46,ok,,2026-05-25T14:50:18,The Bridge on the River Kwai,The Bridge on the River Kwai,https://en.wikipedia.org/wiki/The_Bridge_on_the_River_Kwai,David Lean,Sam Spiegel,"Carl Foreman Michael Wilson (writer), Michael Wilson",The Bridge over the River Kwai 1952 novel (Pierre Boulle),William Holden Alec Guinness Jack Hawkins Sessue Hayakawa James Donald Ann Sears Geoffrey Horne,Malcolm Arnold,Jack Hildyard,Peter Taylor,Columbia Pictures Horizon Pictures,1957-10-02 (London-premiere); 1957-10-11 (United Kingdom); 1957-12-14 (United States),161 minutes,United Kingdom United States,English Japanese,$2.8 million or $2.4 million,"$30.6 million (equivalent to $Inflation, US, 30.6, 1957, 2024 million in 2024)",,,https://www.imdb.com/title/tt0050212/,96%,105,9.4/10,https://www.rottentomatoes.com/m/bridge_on_the_river_kwai/,Webarchive template wayback links | Use dmy dates from January 2026 | 1957 films | Album articles lacking alt text for covers | Rotten Tomatoes ID same as Wikidata | 1957 English-language films | 1957 Japanese-language films | 1957 American films | 1957 British films | 1957 drama films | 1957 war films | American CinemaScope films | American epic films | American war drama films | American World War II films | Anti-war films about World War II | Best British Film BAFTA Award winners | Best Drama Picture Golden Globe winners | Best Film BAFTA Award winners | Best Picture Academy Award winners | British CinemaScope films | British epic films | British war drama films | British World War II films | Films about the Burma campaign | Burma Railway | Columbia Pictures films | English-language war films | Films about bridges | Films about identity theft | Films about the British Army | Films based on French novels | Films based on military novels | Films based on works by Pierre Boulle | Films directed by David Lean | Films featuring a Best Actor Academy Award–winning performance | Films featuring a Best Drama Actor Golden Globe winning performance | Films produced by Sam Spiegel | Films scored by Malcolm Arnold | Films set in 1943 | Films set in jungles | Films set in Kanchanaburi | Films set in Thailand | Films shot in Sri Lanka | Films that won the Best Original Score Academy Award | Films whose cinematographer won the Best Cinematography Academy Award | Films whose director won the Best Directing Academy Award | Films whose director won the Best Director Golden Globe | Films whose editor won the Best Film Editing Academy Award | Films whose writer won the Best Adapted Screenplay Academy Award | Films with screenplays by Carl Foreman | Films with screenplays by Michael Wilson (writer) | Horizon Pictures films | Films about railway accidents and incidents | Japan in non-Japanese culture | Japanese-language American films | Pacific War films | Rail transport films | United States National Film Registry films | War epic films | World War II prisoner of war films | Works about Allied prisoners of war of and internees in Japan
1958,2,Peyton Place,20th Century Fox,11000000,"$11,000,000",https://en.wikipedia.org/wiki/Peyton_Place_(film),https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,Peyton Place (film),Peyton Place (1957) poster.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Peyton_Place_%281957%29_poster.jpg/250px-Peyton_Place_%281957%29_poster.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Peyton_Place_%281957%29_poster.jpg/250px-Peyton_Place_%281957%29_poster.jpg,https://en.wikipedia.org/wiki/Peyton_Place_%28film%29,https://en.wikipedia.org/wiki/File:Peyton_Place_%281957%29_poster.jpg,covers/1958_2_peyton_place.jpg,2026-05-21T13:55:46,ok,,2026-05-25T14:50:18,Peyton Place (film),Peyton Place (film),https://en.wikipedia.org/wiki/Peyton_Place_(film),Mark Robson,Jerry Wald,John Michael Hayes,"Peyton Place (novel) (Peyton Place, Grace Metalious)","Lana Turner Hope Lange Lee Philips Lloyd Nolan Diane Varsi Arthur Kennedy Russ Tamblyn Terry Moore (actress), Terry Moore",Franz Waxman,William C. Mellor,David Bretherton,Jerry Wald Productions,"Film date, 1957, 12, 11, Camden, Maine, ref1=, 1957, 12, 12, United States, ref2=",157 minutes,United States,English,$1.8–$2.2 million,$25.6 million,,,https://www.imdb.com/title/tt0050839/,,,,,1957 films | Peyton Place | 1957 drama films | 1957 American films | 1957 English-language films | 1950s melodrama films | 20th Century Fox films | American CinemaScope films | American drama films | English-language drama films | Films about abortion in the United States | Films about adultery in the United States | Films about rape in the United States | Films about social class | Films adapted into television shows | Films based on American novels | Films directed by Mark Robson | Films produced by Jerry Wald | Films scored by Franz Waxman | Films set in the 1940s | Films set in New England | Films set on the United States home front during World War II | Films shot in Los Angeles | Films shot in Maine | Films with screenplays by John Michael Hayes
1958,3,Sayonara,Warner Bros. Pictures,10500000,"$10,500,000",https://en.wikipedia.org/wiki/Sayonara,https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,Sayonara,Sayonara (1957) Film Poster.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Sayonara_%281957%29_Film_Poster.jpg/250px-Sayonara_%281957%29_Film_Poster.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Sayonara_%281957%29_Film_Poster.jpg/250px-Sayonara_%281957%29_Film_Poster.jpg,https://en.wikipedia.org/wiki/Sayonara,https://en.wikipedia.org/wiki/File:Sayonara_%281957%29_Film_Poster.jpg,covers/1958_3_sayonara.jpg,2026-05-21T13:55:46,ok,,2026-05-25T14:50:18,Sayonara,Sayonara,https://en.wikipedia.org/wiki/Sayonara,Joshua Logan,William Goetz,Paul Osborn,"Sayonara (novel) (Sayonara 1954 novel, James Michener)",Marlon Brando Patricia Owens Red Buttons Ricardo Montalbán Martha Scott Miyoshi Umeki James Garner Miiko Taka,Franz Waxman,Ellsworth Fredricks,"Arthur P. Schmidt Philip W. Anderson (film editor), Philip W. Anderson",Pennebaker Productions William Goetz Productions,1957-12-05 (New York City) (New York premiere); 1957-12-25 (US),147 minutes,United States,English Japanese,$3.2 million,$26.3 million,,,https://www.imdb.com/title/tt0050933/,,,,https://www.rottentomatoes.com/m/sayonara,1957 films | Rotten Tomatoes ID same as Wikidata | Rotten Tomatoes template using name parameter | Webarchive template wayback links | American romantic drama films | 1957 romantic drama films | 1957 English-language films | Films shot in Japan | Films set in Japan | Korean War films | Films featuring a Best Supporting Actor Academy Award–winning performance | Films featuring a Best Supporting Actor Golden Globe winning performance | Films featuring a Best Supporting Actress Academy Award–winning performance | Films that won the Best Sound Mixing Academy Award | Films whose production designer won the Best Production Design Academy Award | Films directed by Joshua Logan | Warner Bros. films | Films about interracial romance | American aviation films | Films about racism | Films based on works by James A. Michener | Films based on American novels | Japan in non-Japanese culture | Japanese-language American films | 1957 American films | Takarazuka Revue | Whitewashing in film | English-language romantic drama films | Films scored by Franz Waxman
1958,4,No Time for Sergeants,Warner Bros. Pictures,7200000,"$7,200,000",https://en.wikipedia.org/wiki/No_Time_for_Sergeants_(1958_film),https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,No Time for Sergeants (film),No time for seargents - movie poster.png,https://upload.wikimedia.org/wikipedia/en/2/22/No_time_for_seargents_-_movie_poster.png,https://upload.wikimedia.org/wikipedia/en/2/22/No_time_for_seargents_-_movie_poster.png,https://en.wikipedia.org/wiki/No_Time_for_Sergeants_%281958_film%29,https://en.wikipedia.org/wiki/File:No_time_for_seargents_-_movie_poster.png,covers/1958_4_no_time_for_sergeants.jpg,2026-05-21T13:55:46,ok,,2026-05-25T15:00:08,No Time for Sergeants (film),No Time for Sergeants (film),https://en.wikipedia.org/wiki/No_Time_for_Sergeants_(1958_film),Mervyn LeRoy,Mervyn LeRoy Alex Segal,John Lee Mahin,No Time for Sergeants 1954 novel (Mac Hyman) No Time for Sergeants 1955 play (Ira Levin),Andy Griffith Myron McCormick Nick Adams Murray Hamilton,Ray Heindorf,Harold Rosson,William H. Ziegler,,1958-05-29,119 minutes,United States,English,,$7.5 million (US and Canada rentals),,,https://www.imdb.com/title/tt0052005/,,,,,1958 films | 1958 comedy films | American comedy films | American aviation films | American black-and-white films | Films based on American novels | American films based on plays | Films based on works by Ira Levin | Films directed by Mervyn LeRoy | Military comedy films | Films about the United States Air Force | Warner Bros. films | Films based on adaptations | Films adapted into comics | 1958 English-language films | 1958 American films | English-language comedy films | Films scored by Ray Heindorf
1958,5,The Vikings,United Artists,7000000,"$7,000,000",https://en.wikipedia.org/wiki/The_Vikings_(film),https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,The Vikings (film),Vikings moviep.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Vikings_moviep.jpg/250px-Vikings_moviep.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Vikings_moviep.jpg/250px-Vikings_moviep.jpg,https://en.wikipedia.org/wiki/The_Vikings_%28film%29,https://en.wikipedia.org/wiki/File:Vikings_moviep.jpg,covers/1958_5_the_vikings.jpg,2026-05-21T13:55:46,ok,,2026-05-25T15:00:10,The Vikings (film),The Vikings (film),https://en.wikipedia.org/wiki/The_Vikings_(film),Richard Fleischer,Jerry Bresler,Calder Willingham Dale Wasserman (adaptation),The Viking 1951 novel (Edison Marshall),Kirk Douglas Tony Curtis Ernest Borgnine Janet Leigh James Donald Alexander Knox,Mario Nascimbene,Jack Cardiff,Elmo Williams,,"Film date, 1958, 6, 11, New York, ref1=",116 minutes,United States,English,$3.5 million,~$15 million and $7 million overseas rentals),,,https://www.imdb.com/title/tt0052365/,,,,https://www.rottentomatoes.com/m/vikings,1958 films | 1958 action films | 1950s historical action films | 1950s historical adventure films | 1950s adventure drama films | American adventure drama films | American epic films | American films about revenge | American historical adventure films | American swashbuckler films | 1950s swashbuckler films | Bryna Productions films | Cultural depictions of Ragnar Lodbrok | Curtleigh Productions films | 1958 English-language films | Fictional Vikings | Films adapted into comics | Films based on American novels | Films based on European myths and legends | Works based on sagas | Films directed by Richard Fleischer | Films produced by Kirk Douglas | Films produced by Tony Curtis | Films scored by Mario Nascimbene | Films set in Northumberland | Films set in Norway | Films set in the 9th century | Films set in the Viking Age | Films shot in France | Films shot in Germany | Films shot in Norway | Fiction about fratricide | 1958 American films | Films about siblicide | English-language historical action films | English-language historical adventure films | English-language adventure drama films | United Artists films
1958,6,Search for Paradise,Cinerama Releasing Corp.,6500000,"$6,500,000",https://en.wikipedia.org/wiki/Search_for_Paradise,https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,Search for Paradise,Search for Paradise poster.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Search_for_Paradise_poster.jpg/250px-Search_for_Paradise_poster.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Search_for_Paradise_poster.jpg/250px-Search_for_Paradise_poster.jpg,https://en.wikipedia.org/wiki/Search_for_Paradise,https://en.wikipedia.org/wiki/File:Search_for_Paradise_poster.jpg,covers/1958_6_search_for_paradise.jpg,2026-05-21T13:55:46,ok,,2026-05-25T15:00:11,Search for Paradise,Search for Paradise,https://en.wikipedia.org/wiki/Search_for_Paradise,Otto Lang,Lowell Thomas,,,,Dimitri Tiomkin,,,,1957-09-24,120 minutes,United States,English,,$6.5 million (est. US/ Canada rentals),,,https://www.imdb.com/title/tt0050945/,,,,,1957 films | 1957 documentary films | 1957 English-language films | 1957 American films | English-language documentary films | American documentary films | All stub articles | American documentary film stubs
1958,7,South Pacific,Magna 20th Century-Fox,6400000,"$6,400,000",https://en.wikipedia.org/wiki/South_Pacific_(1958_film),https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,South Pacific (1958 film),Poster of the movie South Pacific.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Poster_of_the_movie_South_Pacific.jpg/250px-Poster_of_the_movie_South_Pacific.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Poster_of_the_movie_South_Pacific.jpg/250px-Poster_of_the_movie_South_Pacific.jpg,https://en.wikipedia.org/wiki/South_Pacific_%281958_film%29,https://en.wikipedia.org/wiki/File:Poster_of_the_movie_South_Pacific.jpg,covers/1958_7_south_pacific.jpg,2026-05-21T13:55:46,ok,,2026-05-25T15:00:12,South Pacific (1958 film),South Pacific (1958 film),https://en.wikipedia.org/wiki/South_Pacific_(1958_film),Joshua Logan,Buddy Adler,Paul Osborn,"South Pacific (musical) (South Pacific 1949 musical, Oscar Hammerstein II Joshua Logan) Tales of the South Pacific 1947 story (James A. Michener)","Rossano Brazzi Mitzi Gaynor John Kerr (actor), John Kerr France Nuyen Ray Walston Juanita Hall",Richard Rodgers,Leon Shamroy,Robert L. Simpson,South Pacific Enterprises,1958-03-19,157 minutes (Theatrical Version) 172 minutes (Roadshow Version),United States,English,$5.61 million,$17.5 million (rentals),,,https://www.imdb.com/title/tt0052225/,,,,https://www.rottentomatoes.com/m/south_pacific,1958 films | Rotten Tomatoes ID same as Wikidata | 1958 romantic drama films | 1950s musical drama films | Films set in 1943 | American musical drama films | American romantic drama films | American romantic musical films | 1958 English-language films | 1958 French-language films | Films directed by Joshua Logan | Films scored by Alfred Newman | Films scored by Ken Darby | Films about race and ethnicity | Films based on short fiction | Films set in Oceania | Films that won the Best Sound Mixing Academy Award | Films about interracial romance | Pacific War films | Films about the United States Navy in World War II | Films about the United States Marine Corps | Films about American military personnel | 20th Century Fox films | Films based on musicals by Rodgers and Hammerstein | Films set on islands | Films set on beaches | Films based on works by James A. Michener | Films based on adaptations | South Pacific (musical) | 1958 American films | English-language romantic drama films | English-language musical drama films
1958,8,Cat on a Hot Tin Roof,Metro-Goldwyn-Mayer,6100000,"$6,100,000",https://en.wikipedia.org/wiki/Cat_on_a_Hot_Tin_Roof_(film),https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,Cat on a Hot Tin Roof (1958 film),Cat roof.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Cat_roof.jpg/250px-Cat_roof.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Cat_roof.jpg/250px-Cat_roof.jpg,https://en.wikipedia.org/wiki/Cat_on_a_Hot_Tin_Roof_%28film%29,https://en.wikipedia.org/wiki/File:Cat_roof.jpg,covers/1958_8_cat_on_a_hot_tin_roof.jpg,2026-05-21T13:55:46,ok,,2026-05-25T15:01:17,Cat on a Hot Tin Roof (1958 film),Cat on a Hot Tin Roof (1958 film),https://en.wikipedia.org/wiki/Cat_on_a_Hot_Tin_Roof_(film),Richard Brooks,Lawrence Weingarten,Richard Brooks James Poe,Cat on a Hot Tin Roof 1955 play (Tennessee Williams),Elizabeth Taylor Paul Newman Burl Ives Jack Carson Judith Anderson,Charles Wolcott (uncredited),William Daniels,Ferris Webster,Avon Productions,1958-08-23 (Boston); 1958-08-27 (United States),108 minutes,United States,English,$2.3 million,$11.2 million,,,https://www.imdb.com/title/tt0051459/,,,,https://www.rottentomatoes.com/m/cat_on_a_hot_tin_roof_1958,Wikipedia introduction cleanup from September 2025 | All pages needing cleanup | Articles covered by WikiProject Wikify from September 2025 | 1958 films | 1958 drama films | 1958 American films | 1958 English-language films | American drama films | American films based on plays | Articles containing video clips | Films about alcoholism | Films about cancer in the United States | Films about dysfunctional families | Films about father–son relationships | Films about grief | Films about marriage | Films based on works by Tennessee Williams | Films directed by Richard Brooks | Films set in Mississippi | Films with screenplays by James Poe | Films with screenplays by Richard Brooks | Metro-Goldwyn-Mayer films | Southern Gothic films | Films scored by Charles Wolcott | English-language drama films
1958,9,Old Yeller,Buena Vista Distribution,5900000,"$5,900,000",https://en.wikipedia.org/wiki/Old_Yeller_(film),https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,Old Yeller (film),Old Yeller (1957 film poster).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Old_Yeller_%281957_film_poster%29.jpg/250px-Old_Yeller_%281957_film_poster%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Old_Yeller_%281957_film_poster%29.jpg/250px-Old_Yeller_%281957_film_poster%29.jpg,https://en.wikipedia.org/wiki/Old_Yeller_%28film%29,https://en.wikipedia.org/wiki/File:Old_Yeller_%281957_film_poster%29.jpg,covers/1958_9_old_yeller.jpg,2026-05-21T13:55:46,ok,,2026-05-25T15:01:19,Old Yeller (film),Old Yeller (film),https://en.wikipedia.org/wiki/Old_Yeller_(film),Robert Stevenson,Walt Disney,"Fred Gipson William Tunberg (screenwriter), William Tunberg",Old Yeller (Fred Gipson),Dorothy McGuire Fess Parker Jeff York Tommy Kirk Kevin Corcoran Beverly Washburn Chuck Connors,Oliver Wallace Will Schaefer,Charles P. Boyle,Stanley E. Johnson,Walt Disney Productions,1957-12-25,84 minutes,United States,English,,$6.25 million (U.S./Canada rentals),,,https://www.imdb.com/title/tt0050798/,100%,22,,https://www.rottentomatoes.com/m/old_yeller/,1957 films | Articles lacking reliable references from February 2025 | 1957 American films | 1957 children's films | 1957 English-language films | 1957 drama films | 1957 Western (genre) films | American adventure drama films | American children's drama films | American coming-of-age films | American Western (genre) films | Animal adventure films | English-language Western (genre) films | Films about dogs | Films about euthanasia | Films about hunting | Films about pets | Films about rabies | Films adapted into comics | Films based on American novels | Films based on children's books | Films directed by Robert Stevenson | Films produced by Bill Anderson (producer) | Films produced by Walt Disney | Films scored by Oliver Wallace | Films set in Texas | Films set in the 1860s | Films set in the American frontier | Films set on farms | Old Yeller | United States National Film Registry films | Walt Disney Pictures films
1958,10,Raintree County,Metro-Goldwyn-Mayer,5800000,"$5,800,000",https://en.wikipedia.org/wiki/Raintree_County_(film),https://en.wikipedia.org/wiki/List_of_1958_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1958,ok,Raintree County (film),Raintree movieposter.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Raintree_movieposter.jpg/250px-Raintree_movieposter.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Raintree_movieposter.jpg/250px-Raintree_movieposter.jpg,https://en.wikipedia.org/wiki/Raintree_County_%28film%29,https://en.wikipedia.org/wiki/File:Raintree_movieposter.jpg,covers/1958_10_raintree_county.jpg,2026-05-21T13:55:46,ok,,2026-05-25T15:01:22,Raintree County (film),Raintree County (film),https://en.wikipedia.org/wiki/Raintree_County_(film),Edward Dmytryk,David Lewis,Millard Kaufman,"Raintree County (novel) (Raintree County, Ross Lockridge Jr.)",Montgomery Clift Elizabeth Taylor Eva Marie Saint Nigel Patrick Lee Marvin Rod Taylor Agnes Moorehead Walter Abel Jarma Lewis Tom Drake,Johnny Green,Robert Surtees,John Dunning,,1957-10-02,"186 minutes (Santa Barbara, California, Santa Barbara preview & Louisville, Kentucky, Louisville premiere) 182 minutes (Roadshow theatrical release, Roadshow release) 172 minutes (restored roadshow VHS) 159 - 165 minutes (Wide release, general release and DVD’s)",United States,English,"$5,474,000","$9,080,000",,,https://www.imdb.com/title/tt0050882/,10%,10,5.20/10,http://www.rottentomatoes.com/m/raintree_county/,"1957 films | 1950s historical drama films | American Civil War films | American historical drama films | Films set in 1859 | Films set in the Antebellum South | Films set in Georgia (U.S. state) | Films set in Indiana | Southern Gothic films | Films directed by Edward Dmytryk | Films scored by Johnny Green | Metro-Goldwyn-Mayer films | 1957 English-language films | Films shot in Kentucky | Films shot in Mississippi | Films shot in Tennessee | Danville, Kentucky | Frankfort, Kentucky | 1957 American films | English-language historical drama films"
1959,1,Auntie Mame,Warner Bros. Pictures,8800000,"$8,800,000",https://en.wikipedia.org/wiki/Auntie_Mame_(film),https://en.wikipedia.org/wiki/List_of_1959_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1959,ok,Auntie Mame (film),Auntie Mame Poster.jpg,https://upload.wikimedia.org/wikipedia/en/3/3b/Auntie_Mame_Poster.jpg,https://upload.wikimedia.org/wikipedia/en/3/3b/Auntie_Mame_Poster.jpg,https://en.wikipedia.org/wiki/Auntie_Mame_%28film%29,https://en.wikipedia.org/wiki/File:Auntie_Mame_Poster.jpg,covers/1959_1_auntie_mame.jpg,2026-05-21T13:56:31,ok,,2026-05-25T14:50:18,Auntie Mame (film),Auntie Mame (film),https://en.wikipedia.org/wiki/Auntie_Mame_(film),Morton DaCosta,Morton DaCosta,"Betty Comden, Adolph Green","Auntie Mame 1955 novel (Patrick Dennis) Auntie Mame (play) (Auntie Mame 1956 play, Jerome Lawrence, Robert Edwin Lee)",Rosalind Russell Forrest Tucker Coral Browne Roger Smith Peggy Cass Jan Handzlik Joanna Barnes Robin Hughes Pippa Scott,Bronislau Kaper,Harry Stradling,William H. Ziegler,,"Film date, 1958, 12, 4, Radio City Music Hall, ref1=, 1958, 12, 27, US",143 minutes,United States,English,,$23.3 million,,,https://www.imdb.com/title/tt0051383/,,,,https://www.rottentomatoes.com/m/auntie_mame,1958 films | Rotten Tomatoes ID same as Wikidata | Rotten Tomatoes template using name parameter | 1958 American films | 1958 English-language films | 1958 comedy-drama films | 1958 directorial debut films | American comedy-drama films | American films based on plays | Best Musical or Comedy Picture Golden Globe winners | English-language comedy-drama films | Films about orphans | Films based on adaptations | Films based on American novels | Films directed by Morton DaCosta | Films featuring a Best Musical or Comedy Actress Golden Globe winning performance | Films scored by Bronisław Kaper | Films set in Connecticut | Films set in Georgia (U.S. state) | Films set in New York City | Films set in the 1920s | Films set in the 1930s | Films set in the 1940s | Films with screenplays by Betty Comden and Adolph Green | Mame | Warner Bros. films
1959,2,The Shaggy Dog,Buena Vista Distribution,7800000,"$7,800,000",https://en.wikipedia.org/wiki/The_Shaggy_Dog_(1959_film),https://en.wikipedia.org/wiki/List_of_1959_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1959,ok,The Shaggy Dog (1959 film),The Shaggy Dog - 1963 - Poster.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/The_Shaggy_Dog_-_1963_-_Poster.png/250px-The_Shaggy_Dog_-_1963_-_Poster.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/The_Shaggy_Dog_-_1963_-_Poster.png/250px-The_Shaggy_Dog_-_1963_-_Poster.png,https://en.wikipedia.org/wiki/The_Shaggy_Dog_%281959_film%29,https://en.wikipedia.org/wiki/File:The_Shaggy_Dog_-_1963_-_Poster.png,covers/1959_2_the_shaggy_dog.jpg,2026-05-21T13:56:31,ok,,2026-05-25T14:50:18,The Shaggy Dog (1959 film),The Shaggy Dog (1959 film),https://en.wikipedia.org/wiki/The_Shaggy_Dog_(1959_film),Charles Barton,Walt Disney Bill Walsh,Lillie Hayward Bill Walsh,"basedon, The Hound of Florence, Felix Salten",Fred MacMurray Jean Hagen Tommy Kirk Annette Funicello Cecil Kellaway Alexander Scourby James Westerfield Jacques Aubuchon,Paul J. Smith,Edward Colman,James Ballas,Walt Disney Productions,1959-03-19,104 minutes,United States,English,"under $1 million or $1,250,000",$12.3 million (US and Canada rentals),,,https://www.imdb.com/title/tt0053271/,,,,https://www.rottentomatoes.com/m/1018702-shaggy_dog,1959 films | 1950s fantasy comedy films | 1959 children's films | American black-and-white films | American fantasy comedy films | Anthropomorphic dogs | Films set in Massachusetts | 1950s children's fantasy films | 1959 English-language films | Films scored by Paul Smith (composer) | Films adapted into comics | Films about shapeshifting | Films based on Austrian novels | Films directed by Charles Barton | The Shaggy Dog films | Walt Disney Pictures films | 1959 comedy films | Films about father–son relationships | 1959 American films | English-language fantasy comedy films | Films with screenplays by Bill Walsh (producer) | 1959 fantasy films
1959,3,Some Like It Hot,United Artists,7000000,"$7,000,000",https://en.wikipedia.org/wiki/Some_Like_It_Hot,https://en.wikipedia.org/wiki/List_of_1959_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1959,ok,Some Like It Hot,Some Like It Hot (1959 poster).png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Some_Like_It_Hot_%281959_poster%29.png/250px-Some_Like_It_Hot_%281959_poster%29.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Some_Like_It_Hot_%281959_poster%29.png/250px-Some_Like_It_Hot_%281959_poster%29.png,https://en.wikipedia.org/wiki/Some_Like_It_Hot,https://en.wikipedia.org/wiki/File:Some_Like_It_Hot_%281959_poster%29.png,covers/1959_3_some_like_it_hot.jpg,2026-05-21T13:56:31,ok,,2026-05-25T14:50:18,Some Like It Hot,Some Like It Hot,https://en.wikipedia.org/wiki/Some_Like_It_Hot,Billy Wilder,Billy Wilder,"Billy Wilder, I. A. L. Diamond",Fanfare of Love 1935 film (Max Bronnet Michael Logan Pierre Prévert René Pujol Robert Thoeren),"Marilyn Monroe, Tony Curtis, Jack Lemmon, George Raft, Pat O'Brien (actor), Pat O'Brien, Joe E. Brown",Adolph Deutsch,Charles Lang,Arthur P. Schmidt,Mirisch Company,1959-03-19,121 minutes,United States,English,$2.9 million,$25 million (North America),,,https://www.imdb.com/title/tt0045886/,,,,http://www.rottentomatoes.com/m/some_like_it_hot,Webarchive template wayback links | 1959 films | Album articles lacking alt text for covers | Pages using Sister project links with hidden wikidata | Rotten Tomatoes ID same as Wikidata | American gangster films | Mafia comedy films | 1959 American films | 1950s buddy comedy films | 1950s crime comedy films | 1959 English-language films | 1950s screwball comedy films | 1950s sex comedy films | 1959 crime films | American black-and-white films | American buddy comedy films | American remakes of French films | American screwball comedy films | American sex comedy films | Best Musical or Comedy Picture Golden Globe winners | Cross-dressing in American films | Cultural depictions of the Mafia | American drag (entertainment)-related films | English-language buddy comedy films | English-language crime comedy films | English-language sex comedy films | Films about the American Mafia | Films about music and musicians | Films adapted into plays | Films directed by Billy Wilder | Films featuring a Best Musical or Comedy Actor Golden Globe winning performance | Films featuring a Best Musical or Comedy Actress Golden Globe winning performance | Films scored by Adolph Deutsch | Films set in 1929 | Films set in Chicago | Films set in hotels | Films set in Miami | Films set in the Roaring Twenties | Films set on beaches | Films shot in San Diego | Films that won the Best Costume Design Academy Award | Films with screenplays by Billy Wilder | Films with screenplays by I. A. L. Diamond | Rail transport films | United Artists films | United States National Film Registry films | Articles containing video clips
